Date Time,SPD10-DK ,TMP10-DK ,DEW PT.  ,RAIN 
04/12/2023 03:00:00 PM,5.4,81,46,0
05/14/2023 03:00:00 PM,4.6,72.7,47.8,0
06/21/2023 06:00:00 AM,5.5,64.2,59.2,0
06/17/2023 08:00:00 AM,3.2,63.8,57.3,0
04/29/2023 01:00:00 AM,8,49.7,49.7,0.01
05/25/2023 08:00:00 PM,2.9,64.3,35.8,0
04/13/2023 02:00:00 PM,5.4,81.5,45.4,0
06/15/2023 11:00:00 AM,3.6,69.4,50.2,0
05/19/2023 09:00:00 AM,5.6,57.9,53.7,0
04/12/2023 10:00:00 PM,2.3,70.4,42.2,0
04/17/2023 05:00:00 PM,6.9,60.9,35.4,0
06/13/2023 09:00:00 AM,4.2,64.1,55.1,0
05/10/2023 05:00:00 AM,1.9,45.7,43.1,0
04/13/2023 05:00:00 PM,6.3,85,42.6,0
06/09/2023 12:00:00 AM,2.1,62.5,47.1,0
04/16/2023 02:00:00 AM,3.6,64.4,59.4,0
06/27/2023 11:00:00 PM,1.7,71.5,62.3,0
06/08/2023 01:00:00 AM,1.1,55.4,50.4,0
04/18/2023 02:00:00 AM,2.3,51.7,33.9,0
05/20/2023 10:00:00 PM,6.2,65,61.9,0
05/18/2023 09:00:00 PM,6,61.5,44.2,0
06/02/2023 10:00:00 AM,4,73.4,56,0
04/06/2023 02:00:00 AM,3.3,73.1,61.8,0
04/28/2023 05:00:00 AM,3.2,54.2,50.3,0
04/29/2023 11:00:00 PM,3.7,59.5,55.6,0
06/08/2023 03:00:00 PM,9,73.1,37.2,0
06/29/2023 03:00:00 PM,3.3,79.4,57.1,0
04/19/2023 10:00:00 PM,1.1,56.9,40.8,0
05/07/2023 02:00:00 PM,5.8,71.2,56.1,0
05/08/2023 12:00:00 PM,7.2,73,60.4,0
06/22/2023 11:00:00 PM,4.8,63.3,62.2,0.02
06/16/2023 04:00:00 PM,5.3,75.2,60.9,0
06/21/2023 11:00:00 PM,8.8,58,55.8,0.01
05/22/2023 04:00:00 PM,4,76.2,47,0
05/16/2023 11:00:00 AM,2.6,69.4,59,0
04/27/2023 03:00:00 PM,3.5,64.2,51.1,0
06/24/2023 04:00:00 AM,1.1,69.8,69.4,0.01
06/15/2023 06:00:00 PM,5.8,77.2,48.4,0
06/24/2023 09:00:00 AM,3.6,71.4,71.9,0
06/14/2023 10:00:00 AM,7,60.9,56.3,0.03
04/09/2023 05:00:00 PM,3.4,58.9,25.3,0
04/11/2023 03:00:00 AM,3.8,47.1,31.5,0
04/16/2023 03:00:00 PM,10.7,79.1,54.6,0
04/26/2023 01:00:00 AM,1.3,42.9,35.5,0
06/19/2023 02:00:00 PM,9.5,85.4,55.6,0
06/30/2023 11:00:00 AM,5.2,79.5,68,0
06/04/2023 08:00:00 PM,2.6,70.5,54,0
05/09/2023 03:00:00 PM,3.7,59.1,45.7,0
06/01/2023 04:00:00 AM,2.4,50.3,46.4,0
06/30/2023 10:00:00 AM,7.7,76.6,66.7,0
05/07/2023 08:00:00 AM,5.1,55.5,50.9,0
05/17/2023 06:00:00 AM,1.9,59.7,51.8,0
05/12/2023 07:00:00 PM,1.3,81.7,51.9,0
06/30/2023 10:00:00 PM,5.8,72,69,0
06/13/2023 04:00:00 PM,3.3,76.3,46.8,0
05/29/2023 05:00:00 PM,1.9,66.1,64.2,0.05
05/12/2023 02:00:00 PM,3.2,80.8,60.2,0
04/24/2023 12:00:00 PM,4.8,51.8,30.4,0
04/11/2023 08:00:00 PM,2.6,71.7,24.4,0
05/02/2023 09:00:00 AM,3.2,48.5,38.2,0
05/16/2023 04:00:00 AM,1.7,52.9,48.8,0
04/22/2023 06:00:00 AM,10.1,64.1,47.2,0
06/03/2023 03:00:00 AM,2.8,68.4,57.9,0
04/10/2023 04:00:00 AM,4.3,43.2,29.2,0
06/30/2023 01:00:00 PM,4.2,82.2,66.2,0
06/19/2023 04:00:00 PM,8.8,86.6,57.6,0
04/08/2023 06:00:00 PM,4.6,48.5,25,0
06/06/2023 07:00:00 AM,2.4,54.6,48.2,0
05/25/2023 10:00:00 AM,11,54.6,40.9,0
05/31/2023 01:00:00 AM,1.6,59.7,51.3,0
04/23/2023 08:00:00 AM,1.9,47.7,46.1,0
06/22/2023 04:00:00 PM,4.4,63.6,61.4,0
04/30/2023 12:00:00 PM,4,59.3,59,0.05
05/06/2023 12:00:00 AM,1.3,49,44.6,0
04/14/2023 07:00:00 AM,2.8,56.6,45.6,0
04/09/2023 12:00:00 PM,4.7,53.2,26.6,0
06/10/2023 12:00:00 PM,6.4,74.7,49.4,0
04/19/2023 01:00:00 AM,1.3,44.1,30.8,0
06/08/2023 11:00:00 PM,2,64.9,45.5,0
05/21/2023 03:00:00 PM,9.3,73.2,47.5,0
05/11/2023 03:00:00 AM,1.1,47,44.1,0
06/06/2023 08:00:00 PM,2.2,75.1,47.8,0
05/11/2023 08:00:00 PM,2.3,73.8,53.2,0
06/03/2023 02:00:00 PM,4.7,81.7,62.1,0
06/09/2023 11:00:00 PM,1.5,56.8,55,0
04/08/2023 12:00:00 AM,2.3,48.3,31.4,0
04/05/2023 11:00:00 PM,12.8,79.1,60.8,0
04/19/2023 01:00:00 PM,4.9,64.1,33.2,0
05/10/2023 04:00:00 AM,1.4,46.3,43.6,0
06/17/2023 01:00:00 AM,5,64.4,58.1,0
06/02/2023 01:00:00 PM,4.7,85.3,53.8,0
06/02/2023 04:00:00 AM,2.1,56.1,52.3,0
05/07/2023 09:00:00 AM,3.4,56.3,51.5,0
04/04/2023 12:00:00 AM,7.4,62.6,44.9,0
06/18/2023 02:00:00 AM,1.8,59.4,52.3,0
04/01/2023 09:00:00 PM,11.1,51.9,39.8,0
05/05/2023 03:00:00 AM,1.2,46.4,43.8,0
04/17/2023 03:00:00 AM,5.6,56.9,50.4,0
05/28/2023 05:00:00 AM,1.4,52.4,46.5,0
04/05/2023 04:00:00 PM,15.8,85.1,58.9,0
05/01/2023 11:00:00 AM,8.8,53.3,38.2,0
04/30/2023 06:00:00 PM,7.1,58.4,56.4,0
04/14/2023 10:00:00 PM,7.2,68.3,62.3,0
05/30/2023 06:00:00 PM,4.9,74.2,45.4,0
04/27/2023 06:00:00 AM,3.3,44.6,43.2,0
04/04/2023 04:00:00 PM,8.5,78,47.3,0
05/27/2023 03:00:00 AM,2.1,51.2,45.1,0
05/30/2023 02:00:00 AM,3.8,61.1,51.4,0
04/09/2023 04:00:00 PM,3.4,57.9,25,0
06/04/2023 03:00:00 PM,4.2,70.7,51.7,0
04/07/2023 10:00:00 PM,1.9,48.9,28,0
06/22/2023 01:00:00 PM,4.6,63.1,61.2,0
06/26/2023 06:00:00 AM,4.3,72.5,69.6,0
05/02/2023 02:00:00 AM,4.3,48.1,41,0
05/31/2023 07:00:00 AM,1,49.9,48,0
05/23/2023 01:00:00 PM,4.5,70.8,53.4,0
04/09/2023 10:00:00 AM,3.4,45.3,31.2,0
06/05/2023 05:00:00 AM,1.7,47.7,45.4,0
06/19/2023 04:00:00 AM,1.7,57,51.1,0
06/19/2023 12:00:00 PM,10.9,83,53.6,0
05/18/2023 12:00:00 AM,1.2,52.9,37.2,0
04/24/2023 09:00:00 PM,8.2,50.5,25.2,0
06/08/2023 02:00:00 PM,6.9,72,38.1,0
05/17/2023 01:00:00 AM,2,63.4,55.3,0
04/30/2023 03:00:00 AM,5.3,58.2,55.9,0.01
04/02/2023 07:00:00 AM,12.2,44.8,31.4,0
06/01/2023 07:00:00 PM,4.8,83.6,45.4,0
06/18/2023 05:00:00 PM,3,81.1,45,0
04/28/2023 05:00:00 PM,6.4,51.6,49.8,0.06
05/22/2023 07:00:00 AM,2.4,51.1,48.8,0
04/13/2023 04:00:00 PM,6.6,84,42.2,0
04/19/2023 04:00:00 AM,1.3,37,32.7,0
06/23/2023 03:00:00 PM,4.9,69.7,68.4,0.01
05/14/2023 03:00:00 AM,5.1,57.2,55.1,0
04/23/2023 07:00:00 AM,0.7,45.1,43.3,0
04/23/2023 01:00:00 PM,5.5,59.2,40.4,0
05/19/2023 06:00:00 PM,7.4,70.8,50.7,0
05/15/2023 05:00:00 PM,4.2,71.8,47.9,0
05/21/2023 11:00:00 PM,1.2,61.3,53.1,0
05/17/2023 10:00:00 AM,7.6,64.8,52,0
05/21/2023 03:00:00 AM,3.5,56.9,53.3,0
06/02/2023 09:00:00 AM,4.7,67.6,55.4,0
05/17/2023 12:00:00 PM,10.2,66,47.5,0
05/23/2023 07:00:00 AM,2.4,52.6,50.6,0
04/13/2023 12:00:00 AM,2.3,64.6,46.2,0
06/12/2023 11:00:00 AM,7.7,72.7,65.4,0
05/29/2023 12:00:00 PM,3.8,69.1,59,0
06/03/2023 02:00:00 AM,2,70.8,58,0
04/25/2023 10:00:00 AM,8.8,47.6,33.2,0
06/06/2023 07:00:00 PM,2,76.9,50.2,0
05/12/2023 07:00:00 AM,1,53.9,52.1,0
06/18/2023 10:00:00 AM,3.9,70.6,51.6,0
06/26/2023 09:00:00 PM,2.6,80.1,66.2,0
04/19/2023 12:00:00 PM,5.2,60.3,35.3,0
06/14/2023 07:00:00 PM,5,74.8,45.1,0
05/05/2023 11:00:00 AM,6.2,57.8,46.6,0
06/15/2023 07:00:00 AM,1.9,53.6,50.6,0
05/09/2023 07:00:00 AM,3.7,58.5,58,0
05/15/2023 09:00:00 AM,6,53.7,38.5,0
05/11/2023 07:00:00 AM,1.1,45.3,44.1,0
04/29/2023 03:00:00 AM,5.3,50,50,0.01
05/05/2023 09:00:00 PM,2.2,56.8,42.5,0
05/26/2023 05:00:00 AM,3,48.2,40.2,0
05/04/2023 10:00:00 AM,8.8,50.6,42.5,0
05/18/2023 02:00:00 AM,2.7,46.8,37.6,0
06/04/2023 03:00:00 AM,2.4,60.6,54.1,0
06/09/2023 06:00:00 PM,4.5,68.4,50.5,0
04/21/2023 02:00:00 PM,3.1,82.1,51.3,0
06/15/2023 12:00:00 PM,4.2,71.2,50.3,0
04/02/2023 01:00:00 AM,8.5,47.3,30.5,0
05/10/2023 09:00:00 AM,5,51.7,43.8,0
06/06/2023 11:00:00 AM,3.6,69.7,47.4,0
04/12/2023 04:00:00 PM,5.2,81.4,46.3,0
06/02/2023 05:00:00 PM,5.9,90,54.2,0
04/23/2023 04:00:00 PM,6.7,56.4,36.5,0
05/04/2023 09:00:00 AM,5.2,47.3,42.9,0
06/26/2023 11:00:00 AM,5.3,80.7,69.8,0
05/13/2023 04:00:00 PM,2.3,62.8,62.1,0.04
06/24/2023 10:00:00 AM,3.4,71.4,70.1,0
06/29/2023 02:00:00 PM,3,78.5,57.1,0
04/23/2023 01:00:00 AM,1.6,52.1,49.1,0
05/25/2023 07:00:00 PM,5,67,34.6,0
04/07/2023 09:00:00 PM,0.8,51.3,26,0
04/03/2023 03:00:00 PM,15.4,67.8,41.3,0
05/13/2023 01:00:00 PM,3.8,63.4,61.7,0.02
05/25/2023 05:00:00 AM,12.2,52.1,40.6,0
05/09/2023 04:00:00 AM,1.3,59.9,59.4,0
05/13/2023 02:00:00 PM,2.6,64,61.9,0.01
05/14/2023 05:00:00 PM,6.5,74.8,42.4,0
04/02/2023 02:00:00 AM,8.4,47.2,31.4,0
04/21/2023 07:00:00 PM,9.6,83.8,44.7,0
06/04/2023 12:00:00 AM,4.9,61.9,55.7,0
06/04/2023 05:00:00 PM,3.7,73.6,51.8,0
04/12/2023 05:00:00 PM,6,81.8,45.1,0
05/14/2023 11:00:00 AM,4.5,67.1,46.9,0
06/16/2023 07:00:00 AM,1.5,57.6,54.3,0
04/25/2023 03:00:00 AM,3.5,43.6,32,0
04/19/2023 11:00:00 AM,3.9,58.3,34.8,0
04/13/2023 11:00:00 PM,4.6,73.4,40.5,0
04/20/2023 05:00:00 AM,2.1,46.7,41.2,0
05/04/2023 08:00:00 PM,2.1,54,44.8,0
04/03/2023 04:00:00 PM,13.4,68.8,41.6,0
04/28/2023 06:00:00 AM,4.2,53.2,51.4,0.03
04/17/2023 12:00:00 AM,7.3,71,58.4,0
05/01/2023 03:00:00 PM,8.1,55.2,38.4,0
06/18/2023 03:00:00 PM,4.9,79.7,44.4,0
05/02/2023 12:00:00 AM,3.8,47.9,41,0
04/18/2023 10:00:00 PM,4.7,52.3,32.4,0
04/22/2023 08:00:00 PM,4.8,56.4,53.6,0
04/04/2023 10:00:00 AM,7.6,61.9,50.6,0
06/26/2023 06:00:00 PM,8.8,84.3,64.4,0
05/05/2023 10:00:00 PM,1.6,53.9,43.2,0
04/14/2023 11:00:00 PM,8.9,66.2,61.8,0
04/20/2023 06:00:00 PM,8.1,85.5,43.8,0
06/14/2023 03:00:00 PM,6,75.1,48.1,0
05/07/2023 07:00:00 AM,1.6,50.8,49,0
05/18/2023 10:00:00 PM,6.2,60.5,44.7,0
05/23/2023 11:00:00 AM,2.9,66.5,54,0
05/11/2023 06:00:00 AM,1.1,45.3,42.1,0
04/15/2023 06:00:00 PM,1.2,70.3,58.9,0
04/08/2023 03:00:00 AM,4.3,44.6,28.6,0
05/31/2023 10:00:00 PM,0.7,62.3,46.5,0
04/25/2023 09:00:00 AM,6.1,44.6,34,0
06/15/2023 04:00:00 PM,3.9,77.6,48.5,0
05/23/2023 02:00:00 PM,6.2,71.5,53.7,0
06/29/2023 08:00:00 AM,2.1,63.9,60.8,0
05/14/2023 01:00:00 PM,6,70.1,45.8,0
06/21/2023 11:00:00 AM,7.5,63.5,59.3,0.01
06/09/2023 04:00:00 PM,6.5,63.7,49.8,0
04/01/2023 04:00:00 PM,15.8,74.7,45.9,0
04/16/2023 07:00:00 AM,0.6,56.7,55.2,0
06/03/2023 08:00:00 PM,6.8,74.9,62.1,0
05/11/2023 02:00:00 AM,1.1,47.6,44.2,0
06/07/2023 02:00:00 AM,2,64.5,48.3,0
05/20/2023 05:00:00 AM,1.2,53.5,51,0
05/02/2023 04:00:00 AM,3,47.1,37.7,0
04/30/2023 01:00:00 AM,5.3,58.6,54.7,0
05/28/2023 03:00:00 AM,1.7,52.4,46,0
04/22/2023 11:00:00 PM,1.2,54.6,51.3,0
04/23/2023 06:00:00 AM,0.8,45.9,43.7,0
06/21/2023 10:00:00 PM,7.3,58.7,56.3,0
04/29/2023 11:00:00 AM,4.3,53.8,51.6,0
05/26/2023 09:00:00 AM,5.9,56.3,44.1,0
05/05/2023 03:00:00 PM,4.9,63.8,40,0
06/20/2023 10:00:00 AM,3.9,72.1,67.5,0
04/20/2023 04:00:00 AM,1.1,48.2,40.4,0
04/26/2023 12:00:00 AM,2.2,47.9,33,0
06/07/2023 05:00:00 PM,3.6,74.9,42,0
04/30/2023 11:00:00 AM,5.9,59.6,59.6,0.08
06/20/2023 07:00:00 AM,2,65.9,65.8,0
05/02/2023 05:00:00 AM,3,46.5,37,0
05/12/2023 02:00:00 AM,1.7,57.2,53.6,0
05/05/2023 06:00:00 AM,2,43.1,39.2,0
06/28/2023 05:00:00 AM,1.3,66.3,60.4,0
05/03/2023 05:00:00 AM,2.4,44.5,39.8,0
06/16/2023 09:00:00 AM,4.4,64.5,57.3,0
04/18/2023 12:00:00 PM,6.2,61.6,30.3,0
05/13/2023 07:00:00 AM,1.8,62.7,60.8,0
05/30/2023 09:00:00 AM,5.2,59.2,50.5,0
04/06/2023 07:00:00 PM,11.1,66.8,53.7,0.02
06/16/2023 08:00:00 AM,2.1,60.7,56.3,0
04/25/2023 01:00:00 PM,4.3,53.9,30.7,0
04/23/2023 05:00:00 AM,1.4,47.6,45.6,0
04/26/2023 11:00:00 PM,7.3,54.8,47.4,0
06/17/2023 12:00:00 AM,3,64.4,57.3,0
04/17/2023 07:00:00 AM,5.3,52.6,37,0
06/21/2023 07:00:00 AM,6.8,64,58.6,0
05/03/2023 09:00:00 AM,4.5,46.8,39.1,0
05/23/2023 06:00:00 AM,1.3,53.5,50.9,0
05/07/2023 10:00:00 PM,0.9,61.8,61.2,0
04/10/2023 11:00:00 PM,7.8,53.8,29.9,0
04/16/2023 08:00:00 AM,1.5,58.6,58.5,0
05/24/2023 04:00:00 AM,0.8,49,46,0
04/16/2023 12:00:00 PM,4.7,75.2,57,0
06/08/2023 01:00:00 PM,6.8,72.2,36.1,0
05/03/2023 10:00:00 AM,4.9,47.7,37.5,0
06/22/2023 03:00:00 PM,4.4,63.5,61.2,0
04/20/2023 10:00:00 PM,6.5,72.9,57.5,0
04/04/2023 06:00:00 AM,5.8,57,47.5,0
04/08/2023 10:00:00 AM,8.6,43.2,25.4,0
05/03/2023 01:00:00 AM,1.8,46.4,38.4,0
06/03/2023 03:00:00 PM,4.9,82.2,61.4,0
05/05/2023 04:00:00 AM,1.2,43.7,41.3,0
06/29/2023 03:00:00 AM,0.9,61.2,57.9,0
06/27/2023 11:00:00 AM,3.4,77.4,66.4,0
06/24/2023 05:00:00 AM,2.6,69.4,69.4,0
06/29/2023 11:00:00 AM,2.5,73.3,59.1,0
06/22/2023 04:00:00 AM,4.9,57,56.8,0.01
04/27/2023 07:00:00 AM,2.4,43.6,42.5,0
05/21/2023 06:00:00 PM,7.8,75.6,46.4,0
05/03/2023 06:00:00 AM,1.3,43.2,41.7,0.01
05/14/2023 07:00:00 AM,2.5,52.9,52.5,0
06/18/2023 07:00:00 PM,3.5,80.5,45.8,0
06/20/2023 08:00:00 PM,5.4,71.9,62.5,0
05/11/2023 09:00:00 AM,1.8,58.6,51.3,0
04/15/2023 02:00:00 PM,4.9,66.7,61.8,0.2
05/28/2023 09:00:00 PM,5.9,68.3,55.8,0
05/31/2023 09:00:00 PM,2.5,68.7,49,0
05/30/2023 04:00:00 PM,5.7,75.6,44.9,0
06/21/2023 04:00:00 PM,7.1,62.3,59.9,0.02
04/27/2023 10:00:00 PM,5.4,58.2,52.5,0
04/06/2023 07:00:00 AM,1.8,64.1,60,0
04/23/2023 06:00:00 PM,6.4,55.8,33.6,0
04/26/2023 02:00:00 AM,1,42.8,36.4,0
04/27/2023 02:00:00 PM,3.1,60.2,50.5,0
05/20/2023 06:00:00 AM,1.2,51.9,49.6,0
04/13/2023 03:00:00 PM,5.4,83.2,42.3,0
05/09/2023 12:00:00 AM,0.8,65.5,56.7,0
05/22/2023 08:00:00 AM,3,54.5,52,0
04/07/2023 06:00:00 PM,1.4,52.7,24.9,0
06/29/2023 08:00:00 PM,1,76.4,63.5,0
05/10/2023 03:00:00 PM,3.5,65.8,41,0
06/15/2023 04:00:00 AM,1.9,53,49.4,0
06/19/2023 05:00:00 AM,1,56.6,51.5,0
06/21/2023 01:00:00 PM,6.5,61.9,59.5,0.03
05/28/2023 01:00:00 AM,1.2,55.9,45.5,0
06/16/2023 05:00:00 PM,8.5,74.5,60.6,0
05/26/2023 10:00:00 PM,2.8,61.5,47.2,0
05/05/2023 02:00:00 AM,2,46.7,44.7,0
04/07/2023 01:00:00 PM,6.7,51.6,25.2,0
04/05/2023 05:00:00 AM,1.9,58.1,53.9,0
04/30/2023 05:00:00 AM,2.5,58,57.2,0
06/18/2023 04:00:00 AM,2.5,55.9,51.4,0
06/11/2023 05:00:00 PM,9.7,85.8,52.9,0
05/26/2023 02:00:00 PM,3.7,68.1,41.7,0
04/01/2023 03:00:00 AM,12.8,60.4,56.2,0
04/15/2023 03:00:00 AM,5,64.8,62.7,0
05/27/2023 01:00:00 AM,1.7,52.2,45.6,0
06/05/2023 12:00:00 AM,2.4,55.2,52.4,0
05/15/2023 10:00:00 PM,7.3,64.7,50.6,0
05/28/2023 02:00:00 PM,4.5,70.5,45.3,0
05/18/2023 10:00:00 AM,3.3,54,32.9,0
05/10/2023 10:00:00 PM,1.3,53.5,46.3,0
04/27/2023 05:00:00 AM,3.4,44.9,43.3,0
06/08/2023 10:00:00 AM,3.5,62.7,42.6,0
05/04/2023 11:00:00 PM,1.3,48.9,44.2,0
06/21/2023 02:00:00 AM,3.2,65.6,60.1,0
06/08/2023 09:00:00 PM,6.3,67.5,42.2,0
06/14/2023 11:00:00 PM,1.2,64.8,48.8,0
06/04/2023 06:00:00 AM,2.4,59.5,52.2,0
06/16/2023 06:00:00 AM,1,57,53.5,0
06/28/2023 11:00:00 PM,1.2,67.2,60.4,0
05/31/2023 05:00:00 AM,1.7,49.7,47.7,0
05/09/2023 09:00:00 AM,5,57.9,55.6,0.04
04/11/2023 04:00:00 AM,3.3,45.7,31.2,0
05/12/2023 09:00:00 AM,3.1,63.4,59.1,0
05/29/2023 05:00:00 AM,1.2,59.5,55.4,0
05/09/2023 04:00:00 PM,3.5,60.5,45.1,0
06/26/2023 05:00:00 PM,9.4,86.1,67.4,0
05/09/2023 11:00:00 AM,4.9,57.8,52.4,0
05/28/2023 12:00:00 PM,5.1,67.8,43.2,0
05/22/2023 01:00:00 AM,0.9,57.7,51.2,0
04/21/2023 04:00:00 AM,1.6,57.3,53.6,0
04/02/2023 02:00:00 PM,8.3,49.7,24.3,0
05/15/2023 01:00:00 AM,6.2,57.3,43.6,0
06/23/2023 10:00:00 PM,1.3,70.3,69,0
04/29/2023 07:00:00 PM,3.7,63.8,54,0
04/05/2023 01:00:00 PM,13.1,81.2,61.5,0
06/25/2023 10:00:00 PM,1,75.7,69.5,0
06/09/2023 07:00:00 AM,1.2,54.4,49.7,0
05/24/2023 10:00:00 PM,1.3,64.8,55,0
05/15/2023 07:00:00 PM,5.4,71.6,49.8,0
06/26/2023 04:00:00 PM,8.2,86.1,65.8,0
05/06/2023 01:00:00 AM,1.2,49.4,44.5,0
05/21/2023 04:00:00 PM,4.4,74.3,48.5,0
04/03/2023 08:00:00 PM,7.5,67.7,44.8,0
05/16/2023 03:00:00 AM,2.7,55.7,50.3,0
04/23/2023 10:00:00 AM,5.2,55.7,42.8,0
06/28/2023 07:00:00 PM,4.9,74.9,60,0
06/14/2023 05:00:00 AM,1.9,60.9,52.8,0
06/18/2023 09:00:00 PM,1.6,70,52.4,0
05/11/2023 08:00:00 AM,2.1,50.3,47.4,0
06/22/2023 09:00:00 PM,3.6,63.1,62.6,0
06/16/2023 01:00:00 AM,1,59.2,53.9,0
05/23/2023 10:00:00 AM,3,64.1,54.4,0
06/16/2023 10:00:00 PM,4.2,66.9,56,0
04/10/2023 02:00:00 PM,4.2,60.3,28.4,0
06/13/2023 05:00:00 PM,4,76.4,46,0
06/27/2023 06:00:00 PM,3.9,79,63.4,0
04/14/2023 08:00:00 AM,0.8,55.7,48,0
04/07/2023 05:00:00 AM,6.4,53.2,31,0
05/14/2023 09:00:00 AM,8,61.5,52.2,0
06/28/2023 05:00:00 PM,4.5,74.8,61.2,0
04/14/2023 09:00:00 PM,9.5,70.2,61.9,0
06/06/2023 03:00:00 AM,1.4,53.6,49,0
04/20/2023 04:00:00 PM,3.8,83.3,41.2,0
04/11/2023 12:00:00 PM,3.7,67.5,33.7,0
06/12/2023 06:00:00 AM,5.9,70.9,61.3,0
05/20/2023 12:00:00 PM,4.2,67.5,56.2,0
06/25/2023 01:00:00 PM,4,81.2,66.1,0
04/28/2023 04:00:00 PM,10.4,51.7,50.3,0.26
05/06/2023 11:00:00 PM,0.8,54.4,48,0
06/29/2023 10:00:00 AM,2.5,71.1,60.8,0
05/17/2023 10:00:00 PM,3.4,57.5,39.4,0
06/03/2023 04:00:00 AM,1.6,66.7,58,0
05/04/2023 05:00:00 PM,4.6,59.3,42.2,0
04/27/2023 10:00:00 AM,6.1,50.7,48.1,0
05/21/2023 05:00:00 AM,2.1,54.2,50.2,0
05/12/2023 05:00:00 PM,2.9,83,57.4,0
04/04/2023 07:00:00 AM,3.1,54.2,47,0
04/21/2023 05:00:00 AM,2.2,56.2,53.1,0
04/08/2023 05:00:00 PM,4.5,49.1,22.8,0
05/13/2023 08:00:00 AM,1.9,64.4,62.2,0
06/17/2023 10:00:00 PM,1.3,70.1,51.3,0
04/15/2023 02:00:00 AM,4.7,64.4,62.6,0
05/03/2023 04:00:00 AM,1.4,44.7,39.4,0
06/28/2023 06:00:00 PM,5.6,75.1,60.7,0
04/16/2023 10:00:00 AM,2.8,70.3,58.9,0
05/31/2023 09:00:00 AM,4.7,58.5,52.8,0
06/15/2023 05:00:00 PM,3.2,77.7,46.4,0
06/20/2023 01:00:00 AM,1.9,66.5,66.3,0
04/01/2023 02:00:00 PM,10.2,72,43.7,0
05/17/2023 05:00:00 AM,0.9,59,52.9,0
04/24/2023 08:00:00 AM,3.1,41.7,31.9,0
05/19/2023 02:00:00 AM,4.3,55.4,46,0
04/11/2023 05:00:00 AM,3.3,45.2,31.1,0
06/12/2023 02:00:00 AM,11,76,58.4,0
05/20/2023 10:00:00 AM,2.3,59.7,56.8,0
06/23/2023 07:00:00 AM,3.5,62.9,63.1,0.01
06/01/2023 06:00:00 PM,2.8,84.2,44.6,0
04/14/2023 09:00:00 AM,4.2,63.6,46,0
06/17/2023 12:00:00 PM,6.5,72.8,56.7,0
04/12/2023 12:00:00 PM,6.5,76.4,45.1,0
04/12/2023 07:00:00 PM,4,80.4,42.4,0
06/27/2023 08:00:00 AM,2.7,69.7,65.3,0
04/19/2023 06:00:00 AM,1.4,35.1,31.5,0
05/31/2023 11:00:00 AM,7.3,66.6,47.8,0
06/27/2023 03:00:00 AM,4.6,71.6,63.6,0
06/18/2023 08:00:00 AM,1.7,63.4,54.8,0
04/28/2023 01:00:00 PM,10.2,53.1,50.8,0.16
04/30/2023 09:00:00 PM,8.6,57.2,48.6,0
04/17/2023 01:00:00 AM,6.7,61.1,49.5,0
06/17/2023 04:00:00 PM,9.7,78.2,47.3,0
06/02/2023 04:00:00 PM,5.4,89.5,54.3,0
06/03/2023 01:00:00 AM,1.4,71.3,58.5,0
04/14/2023 10:00:00 AM,5.7,66.6,47.5,0
06/22/2023 12:00:00 AM,6.4,57.6,55.7,0
04/19/2023 07:00:00 PM,2.1,73.1,31.1,0
05/08/2023 09:00:00 PM,2.5,70.8,54.5,0
04/05/2023 11:00:00 AM,7.9,73.8,60.9,0
06/15/2023 02:00:00 PM,4.8,75.1,49.3,0
04/17/2023 10:00:00 AM,5.2,56.3,34.7,0
05/08/2023 09:00:00 AM,2.5,66,62.4,0
04/02/2023 05:00:00 PM,6.7,52.8,24.8,0
04/29/2023 03:00:00 PM,3,61.9,54.4,0
06/18/2023 12:00:00 PM,4.8,76.8,46,0
06/13/2023 03:00:00 PM,4.8,75.5,45.8,0
06/06/2023 11:00:00 PM,2.2,71.2,50.5,0
04/09/2023 08:00:00 AM,1.7,32.4,28.6,0
05/01/2023 02:00:00 AM,1.8,51.5,41.7,0
05/14/2023 08:00:00 AM,4,56.3,53.8,0
05/15/2023 04:00:00 PM,4.8,71.3,45.3,0
06/16/2023 03:00:00 PM,4.6,73.3,61.4,0
06/28/2023 03:00:00 PM,5.8,74,60.3,0
06/20/2023 04:00:00 PM,6.2,76.6,64.3,0
06/20/2023 03:00:00 AM,2.2,66,65.5,0
05/05/2023 08:00:00 PM,3,59.8,42.6,0
04/17/2023 04:00:00 AM,4,55.6,50.3,0
04/05/2023 01:00:00 AM,4.2,67.5,56.9,0
05/22/2023 02:00:00 AM,0.9,56.3,50.4,0
06/01/2023 05:00:00 AM,1,50.2,47.2,0
05/27/2023 08:00:00 PM,2.4,70,42.7,0
06/23/2023 09:00:00 PM,2,71.3,68.8,0
06/17/2023 05:00:00 AM,5,61.5,55.9,0
06/04/2023 05:00:00 AM,3.4,59.6,52.6,0
06/16/2023 08:00:00 PM,3.4,70.6,56.8,0
05/16/2023 06:00:00 PM,3.2,69.2,59.6,0
05/31/2023 02:00:00 AM,1.3,57,50.9,0
06/03/2023 11:00:00 PM,7.9,64,56.6,0
05/13/2023 04:00:00 AM,1,64,59.2,0
05/06/2023 02:00:00 PM,4.3,66.7,42.3,0
05/21/2023 12:00:00 AM,5,62.3,56.6,0
04/22/2023 10:00:00 PM,2.7,55.6,52.9,0
